left_hip_angle,right_hip_angle,confidence,feedback,label
174.55896813977682,178.16696123985705,176.36296468981692,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.7163807373094,178.05462118786537,176.3855009625874,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.69878442643156,178.1949495551871,176.44686699080933,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.62710667497117,178.42682215568445,176.52696441532783,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.72260942600644,178.24215965773627,176.48238454187134,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.6357310054875,178.22099854079994,176.4283647731437,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.90644186147748,178.88530482307107,176.39587334227429,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.91039136835215,178.83062097222034,176.37050617028626,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.5902496891064,178.9812093678167,176.28572952846156,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.6231877820171,179.09555030550894,176.35936904376302,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.43293503384874,179.2607457541133,176.346840393981,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.273727973689,179.57846503148468,176.42609650258686,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.13364349434406,179.53095310866016,176.3322983015021,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.1939309464002,179.38678751509073,176.29035923074548,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.23500505011134,179.5398833706736,176.38744421039246,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.3338812258055,179.96991878527638,176.65190000554094,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.34700029029534,179.8476294347399,176.59731486251763,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.5430956183998,179.79399737390818,176.668546496154,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.08379774325553,178.1814831811262,176.13264046219086,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.24579351412586,178.05597312338452,176.15088331875518,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.17029172164717,178.04448522973516,176.10738847569115,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.92798025404014,178.22484019982872,176.07641022693443,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.48656115164744,177.76803246103114,176.1272968063393,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.282295688161,178.3310175446138,176.3066566163874,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.19152078895812,178.47325198575462,176.33238638735637,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.11382512099829,178.6313381724102,176.37258164670425,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.10163117068953,178.76265314153326,176.4321421561114,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.09412315596248,178.80327407763056,176.44869861679652,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.13475282168773,178.7388761801976,176.43681450094266,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.35084587564336,178.45788353549827,176.4043647055708,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.40599344583558,178.14727181308345,176.27663262945953,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.08359187876334,177.67659297989596,176.38009242932964,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.1655116122853,177.88080174224496,176.52315667726512,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.28470076692687,177.97470916820004,176.12970496756344,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.270054417727,178.50351675691485,176.38678558732093,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.09677571631053,178.48880428112562,176.2927899987181,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.06438369859194,178.60153525583794,176.33295947721496,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.31311676292663,178.8380461278477,176.57558144538717,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.91680165605658,179.21435899386958,176.5655803249631,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.54382115826064,179.7871021916298,176.66546167494522,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.68342914765483,179.50499811812347,176.59421363288914,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.7666234142138,179.2734866931351,176.52005505367447,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.49802442282578,177.94858341368527,176.2233039182555,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.24431333038515,178.25682716900525,176.25057024969522,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.88887025497445,178.77121318504854,176.33004172001148,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.8223307463694,178.70802987521938,176.2651803107944,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.9119009743341,178.46791460470308,176.1899077895186,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.00135736111585,178.0971088501124,176.04923310561412,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.1675067174955,178.09855223237736,176.13302947493645,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.12719457805326,177.12616892982425,176.12668175393875,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.29479085782177,177.30744817790003,176.3011195178609,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.26575885866802,177.53268534351037,176.3992221010892,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.10890958121354,177.5858633488142,176.34738646501387,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.78940053334279,177.70971815456653,176.24955934395467,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.94267260646373,177.5860812440409,176.26437692525232,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.23847469676505,177.33263008399962,176.28555239038235,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.08122312422282,177.53568915745493,176.30845614083887,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.13100314573197,177.60621536091048,176.3686092533212,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.9461167886068,177.65124811919875,176.29868245390276,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.98024175776544,177.59276359879,176.2865026782777,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.68282450493277,178.03396360194196,176.35839405343737,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.6527966382848,177.79276507447054,176.22278085637765,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.38682080508465,178.19227408396907,176.28954744452687,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.41028203475113,178.2389543232492,176.32461817900017,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.49785922207386,178.20346163683746,176.35066042945567,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.00756552546744,178.76256566009258,176.38506559278,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.18600647478524,178.6126392638369,176.39932286931108,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.07843115410012,179.27264735959383,176.67553925684697,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.26844505575386,178.75458301892948,176.51151403734167,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.13133898271437,178.7248486963883,176.42809383955134,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.14655726667914,178.82989317396238,176.48822522032077,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.40848272236937,178.23953550976884,176.3240091160691,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.03283195149243,179.0835177927493,176.55817487212084,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.62332631725118,179.0622410652409,176.34278369124604,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.92122740229925,178.83514082531497,176.3781841138071,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.933210508461,178.75097871712768,176.34209461279434,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.20333957120164,178.36724461634,176.2852920937708,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.26236949707018,178.36235730030046,176.3123633986853,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.13779340642094,178.23182685113127,176.18481012877612,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.70858841261102,178.15513156032304,176.43185998646703,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.4353435879424,178.43943958047691,176.43739158420965,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.3158742781929,178.56437335892622,176.44012381855956,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.27969089585082,178.46808064803434,176.37388577194258,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.95813952862835,177.79472696090437,176.37643324476636,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.42325532539098,178.3310290933013,176.37714220934615,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.75800406209677,178.39944737494153,176.07872571851914,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.75621330524964,178.70824097315423,176.23222713920194,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.778457578357,178.6274322908481,176.20294493460256,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.90674421907644,178.4970441347221,176.20189417689926,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.7287652167177,178.81116424136704,176.26996472904239,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.76477930699062,178.94040717821878,176.3525932426047,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.0370468823113,178.93760646295402,176.48732667263266,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.2912845272962,178.40693829063727,176.34911140896673,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.47417926138888,178.05421219053173,176.2641957259603,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.89757933952316,177.37297267961512,176.13527600956914,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.63412813012295,177.49982740995318,176.06697777003808,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.22750006149377,177.72501073003258,175.9762553957632,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.68662136166031,178.77334747015652,176.2299844159084,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.4668461050223,179.32109017141318,176.39396813821776,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.77454832433983,179.05062652217512,176.4125874232575,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.98356938018912,179.0391758074278,176.51137259380846,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.41864763717757,177.62816180141763,176.02340471929762,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.40458579314543,177.73485838563997,176.0697220893927,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.3304512742858,177.77946538288197,176.0549583285839,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.86987318923963,177.36218796227666,176.11603057575815,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.68465133148578,176.7357029894708,176.21017716047828,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
103.88374898128167,159.12354386753682,65.72938397043364,109.9648203930213,50.3774928750407,78.68850787524923,0.7780633911941991,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
161.96558519946873,48.48761413491453,95.94972520741942,73.31124509649112,31.376483615936596,9.815745414536202,0.780845273624767,Lower your hips slightly on the left side! Straighten up your back on the right side!,Incorrect
129.53509802534865,156.31389536067235,77.56348916749847,88.28841431972798,50.533014481957714,116.83628469549217,0.8472237713409193,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
108.69004096988259,142.09000441966737,58.359758700959155,111.51673825328886,94.40925934238072,62.314280253586475,0.7402911389415915,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
121.49040197903517,178.76834117559022,63.96629922108271,106.25524789126737,86.00652230188932,46.49399138920569,0.7389240897063053,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.8465774927247,171.78786399390563,110.81068292836456,62.50023728207308,63.14546379719337,118.48490249355018,0.6402777940542861,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
68.03175522568895,67.0179398760119,48.14868984209462,130.34390780579182,20.97959800149942,161.54161970029125,0.7444470172578638,Straighten up your back on the left side! Straighten up your back on the right side!,Incorrect
136.77411426158096,139.93255274060425,23.83233197047305,151.32794995275643,118.15817208384942,63.523107513897806,0.5649103718725118,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
87.96756114044167,171.03312137559794,98.87546118971683,73.79986433251474,25.92900626069569,78.33010798191646,0.8274168155410073,Lower your hips slightly on the right side!,Incorrect
173.56354,132.63658,92.987305,77.166374,63.90708,72.13936,0.7208353845459042,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.7306,176.1701,75.44485,97.22731,99.068344,81.1602,0.637597330188934,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
150.64027,166.64645,84.96736,75.6088,74.12309,82.58746,0.6242716806856069,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.90889,110.46438,99.21883,70.0433,58.930508,60.180634,0.683008601155245,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.81802,173.90457,75.278755,97.91959,98.89684,79.627396,0.6732162406498735,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.55034,174.20935,73.41791,99.45997,98.883156,79.998665,0.6680560473239783,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.2979,174.55527,71.019844,101.90927,97.8394,81.084656,0.6553348641503941,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.9687,175.09108,70.81593,101.94556,97.130936,82.16736,0.643049718304114,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.99695,175.30673,69.30234,104.00105,96.59982,82.400475,0.6319139906854341,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.68535,175.43065,68.577255,104.88528,95.28915,83.36432,0.634051033041694,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.96654,174.36427,73.583046,99.891075,94.79265,85.06403,0.6376290425206675,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.64642,175.32732,80.51483,92.70613,94.51436,86.23842,0.6387253670078336,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.2344,175.53693,81.09544,92.19378,92.39118,88.09091,0.636425340717489,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.72897,175.6053,83.67559,89.18435,92.642044,87.83229,0.6323975609107451,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.83287,176.616,82.74645,90.300674,91.41713,89.98462,0.6291739064635653,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.35556,176.23294,84.971085,86.989174,92.475815,89.15243,0.6254532395890264,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.59734,177.25612,85.19403,86.907616,90.94012,90.8117,0.620996917739059,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.0089,178.0661,84.588684,87.52867,90.10784,91.849815,0.6220122704451735,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.62764,176.84283,84.4892,87.76575,92.35642,88.85911,0.6187492539033745,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.52654,176.05449,84.85985,86.993004,92.27493,88.45324,0.614908594976772,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.57956,176.02391,84.46517,87.465126,91.918365,88.75481,0.6130598885091868,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.55667,176.00027,83.54923,88.239815,91.34714,89.42075,0.6074043961636948,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.7012,176.47382,83.8712,88.32688,89.83129,91.145645,0.6066505403229685,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.67369,176.25891,83.31282,88.74578,91.277176,89.59683,0.6078457329986673,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.64526,176.21765,82.91637,89.03251,90.829834,90.0842,0.6084434367490538,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.45432,176.31502,83.69022,88.21745,92.73917,88.12249,0.6085501317725037,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.40846,176.04271,83.207016,88.45294,93.11178,87.67943,0.6060958930263014,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.38489,175.4634,84.89959,86.631485,93.980125,86.33708,0.6025214432315393,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.51212,175.27988,84.57153,86.89069,93.88883,86.44093,0.5990768685711153,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.07347,174.86008,84.902794,86.637436,93.56784,86.82547,0.599028232140523,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.24454,176.79869,85.167145,86.89021,93.1647,87.82116,0.5953484216535633,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.06425,176.07005,86.11076,85.80984,93.093094,87.12062,0.5979948217105685,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.07816,176.13118,85.78927,85.9052,93.01254,87.502335,0.5963864997029305,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.67369,176.00905,85.585045,86.52997,92.20291,88.364815,0.5929140983657404,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.70544,176.152,85.486206,87.23576,89.88706,90.24841,0.5954617681828412,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.68503,176.04361,84.46022,88.267715,89.335106,90.6656,0.5949437546007561,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.97534,175.371,85.43314,87.32459,88.58503,91.003586,0.596721607824844,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.5063,176.52965,85.17767,87.7043,86.28807,93.86591,0.5951464317005241,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.29147,176.11284,82.487755,90.68592,91.77199,88.45864,0.6019647847861052,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.57104,175.40285,73.200264,99.88042,93.49923,87.39399,0.6005914500547629,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.3589,174.94588,72.04935,100.242004,93.190994,86.82245,0.5977331193333323,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.14574,175.92453,69.90807,101.55065,97.97557,83.63597,0.601114368517742,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.13567,174.68265,63.8961,108.03734,92.88939,88.99547,0.6029647981296434,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.58588,174.2185,71.51996,101.09158,86.413666,93.779175,0.611647463177867,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.39352,174.56313,88.923416,83.2631,90.873276,88.896866,0.6058480940392297,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.5492,174.87747,80.44729,91.926414,94.66262,85.390335,0.6053046426933372,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.5535,175.65395,73.123634,100.71207,91.78846,89.583275,0.6119897915332606,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.4898,175.33716,73.14225,101.16752,92.537315,89.00027,0.614882753893846,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.8089,176.38081,73.23458,101.71641,94.69697,86.92396,0.6217567521768311,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.65225,174.13693,82.86953,90.15522,91.003654,89.76079,0.6278255103071305,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.0018,174.02567,82.29172,90.44025,92.82563,85.46987,0.6328586472099591,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.54648,174.97844,84.64816,87.98198,94.92076,83.97402,0.6378531159099304,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.80728,178.40044,84.42905,88.48122,95.458244,84.83922,0.6403184006004735,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
173.57446,178.04018,81.38724,90.80766,98.97554,80.44421,0.6444539414422418,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.10349,176.80899,81.475235,90.82402,99.00256,81.61066,0.6483965986690512,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.10298,176.77145,83.667595,88.87601,94.43943,85.89141,0.6503961654379964,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.97504,176.42879,85.00193,87.662384,87.08757,93.65194,0.6535274066440196,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.17331,175.65735,81.92032,89.57263,92.729126,87.608574,0.65690180843442,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.15353,174.28433,79.46671,91.953476,93.15866,86.85901,0.6535071529567975,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.4707,174.97153,76.322914,95.21176,91.93893,87.96863,0.6456820685169519,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.67116,175.25967,76.86651,95.6373,93.000565,87.42646,0.6459741287081587,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.88657,175.51877,79.19291,94.25915,93.32287,87.63042,0.6504970428138745,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.04651,176.2793,74.22338,97.01409,92.266884,89.82144,0.6529989187626846,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.88544,177.13159,73.67205,97.347244,92.30216,89.695564,0.6537843367938573,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.70491,176.57701,67.69201,103.621796,98.306725,83.66139,0.6553807702889158,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.79549,176.81703,66.6214,104.38132,97.3376,85.272194,0.6574146072239135,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.8751,176.1569,67.35696,103.24405,93.03274,88.398254,0.6590798631448045,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.84421,177.06999,67.81302,103.27356,93.25041,88.57722,0.6602539408944942,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.2731,176.4021,67.95767,103.0573,93.39018,88.27006,0.6621597810352052,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.78667,176.34584,69.022125,101.62761,93.73491,87.74786,0.6631786442735712,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.47899,177.02507,70.98206,99.44609,91.902374,90.17352,0.6641003381457378,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.82042,179.31535,78.60142,95.40752,89.441315,93.68552,0.666586483123176,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.4767,175.83696,84.85569,87.98034,107.34412,71.133514,0.6681426122509451,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
7.236082,0.36323646,87.223915,84.09002,84.354485,79.36014,0.6762096854491215,Straighten up your back on the left side! Straighten up your back on the right side!,Incorrect
171.50258,174.87334,89.444916,83.09947,91.47148,82.36005,0.673302211671729,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.70227,176.50635,93.13204,80.3735,86.742386,90.96071,0.6731783941416352,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.98601,175.5124,94.22991,78.58538,83.82964,94.85348,0.6709478391955296,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.81622,175.71295,92.04292,80.695496,81.70996,97.08079,0.6638003068863216,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.18732,175.45708,91.05929,82.15355,83.26985,96.1617,0.6556177717689989,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.68907,175.41327,88.60236,84.653206,83.316956,97.529816,0.6418494321405888,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.76306,175.25592,88.89254,84.420044,85.695946,95.01046,0.6281316283469399,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.97566,175.00333,88.8175,84.487686,85.569595,95.10421,0.6174706061173117,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.73317,175.02798,88.88999,84.326744,86.304276,94.24014,0.6065823903914089,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.59415,174.61447,87.4681,86.166405,83.39986,97.17425,0.5965203693997341,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.2655,174.6398,87.37699,86.13075,83.73956,96.65799,0.5872983596725108,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.66385,174.78748,86.05677,87.93135,82.996544,97.46665,0.5806031621018932,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.84541,173.99347,86.24657,87.9504,83.05097,96.90013,0.5739253750423703,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.28996,173.44522,86.12778,87.92104,85.8897,94.216736,0.5690661804524787,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.0616,173.62996,85.311966,89.11335,85.76553,94.3775,0.5620317492831611,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.36043,173.90468,85.6507,88.53528,85.59431,94.76397,0.5552929435948362,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.63614,174.24649,86.31026,88.31562,84.97449,96.00998,0.5509716744294785,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.18042,174.17113,86.35565,87.93177,83.243675,97.4596,0.545437726640199,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.21494,173.9584,86.811386,87.247345,82.59395,98.09079,0.5421985958201924,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
